"Pünktlichkeit (Einzelmessungen)"

"Parameter:"
"Wettbewerbsnetz: agilis-Mitte (agM), "
"Datum von: 22.02.2016"
"Datum von: 28.02.2016"

"DS100";"Messstelle";"Datum";"Zug";"Soll Ank";"Ist Ank";"Delta";"Soll Abf";"Ist Abf";"Delta";"Ist GI";"Status Ank";"Status Abf";"Von  Bhf";"Nach Bhf"
"NOT";"Obertraubling";"27.02.2016";"84323";"07:22:42";"07:23:59";"00:01:17";"07:23:12";"07:24:30";"00:01:18";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRA";"Radldorf (Nbay)";"27.02.2016";"84323";"07:35:12";"07:36:52";"00:01:40";"07:35:42";"07:37:20";"00:01:38";"Gl. 012";"Gl. 012";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NST";"Straubing";"27.02.2016";"84323";"07:40:48";"07:42:25";"00:01:37";"07:41:48";"07:43:08";"00:01:20";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NNT";"Neumarkt(Oberpf)";"28.02.2016";"84323";"";"";"";"06:20:54";"06:20:33";"-00:00:21";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRPF";"Regensbg-Prüfe";"28.02.2016";"84323";"07:08:42";"07:14:56";"00:06:14";"07:09:12";"07:15:22";"00:06:10";"Gl. 001";"Gl. 001";"Verspätet (ab 00:06:00)";"Verspätet (ab 00:06:00)";"NNT";"NPL";
"NRH";"Regensburg Hbf";"28.02.2016";"84323";"07:13:06";"07:19:19";"00:06:13";"07:16:48";"07:20:13";"00:03:25";"Gl. 008";"Gl. 008";"Verspätet (ab 00:06:00)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NOT";"Obertraubling";"28.02.2016";"84323";"07:22:42";"07:26:10";"00:03:28";"07:23:12";"07:26:41";"00:03:29";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRA";"Radldorf (Nbay)";"28.02.2016";"84323";"07:35:12";"07:38:15";"00:03:03";"07:35:42";"07:38:37";"00:02:55";"Gl. 012";"Gl. 012";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NST";"Straubing";"28.02.2016";"84323";"07:40:48";"07:43:24";"00:02:36";"07:41:48";"07:43:50";"00:02:02";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NPL";"Plattling";"28.02.2016";"84323";"07:56:54";"07:57:50";"00:00:56";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NPL";
"NPL";"Plattling";"27.02.2016";"84323";"07:56:54";"07:59:31";"00:02:37";"";"";"";"Gl. 008";"Gl. 008";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NNT";"NPL";
"NNT";"Neumarkt(Oberpf)";"26.02.2016";"84324";"06:11:24";"06:12:20";"00:00:56";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NPB";"NNT";
"NNT";"Neumarkt(Oberpf)";"25.02.2016";"84324";"06:11:24";"06:11:51";"00:00:27";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NPB";"NNT";
"NNT";"Neumarkt(Oberpf)";"24.02.2016";"84324";"06:11:24";"06:12:45";"00:01:21";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPB";"NNT";
"NNT";"Neumarkt(Oberpf)";"23.02.2016";"84324";"06:11:24";"06:15:10";"00:03:46";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPB";"NNT";
"NNT";"Neumarkt(Oberpf)";"22.02.2016";"84324";"06:11:24";"06:12:33";"00:01:09";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPB";"NNT";
"NRH";"Regensburg Hbf";"22.02.2016";"84326";"";"";"";"06:26:24";"06:26:52";"00:00:28";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"NNT";
"NRPF";"Regensbg-Prüfe";"22.02.2016";"84326";"06:29:42";"06:29:43";"00:00:01";"06:30:12";"06:30:27";"00:00:15";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"NNT";
"NRH";"Regensburg Hbf";"23.02.2016";"84326";"";"";"";"06:26:24";"06:27:02";"00:00:38";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"NNT";
"NRPF";"Regensbg-Prüfe";"23.02.2016";"84326";"06:29:42";"06:31:19";"00:01:37";"06:30:12";"06:32:02";"00:01:50";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NRH";"NNT";
"NRH";"Regensburg Hbf";"24.02.2016";"84326";"";"";"";"06:26:24";"06:27:55";"00:01:31";"Gl. 109";"Gl. 109";"";"Leicht verspätet (00:01:00 bis 00:05:59)";"NRH";"NNT";
"NRPF";"Regensbg-Prüfe";"24.02.2016";"84326";"06:29:42";"06:31:20";"00:01:38";"06:30:12";"06:31:54";"00:01:42";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NRH";"NNT";
"NRH";"Regensburg Hbf";"25.02.2016";"84326";"";"";"";"06:26:24";"06:26:48";"00:00:24";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"NNT";
"NRPF";"Regensbg-Prüfe";"25.02.2016";"84326";"06:29:42";"06:29:57";"00:00:15";"06:30:12";"06:30:42";"00:00:30";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"NNT";
"NRH";"Regensburg Hbf";"26.02.2016";"84326";"";"";"";"06:26:24";"06:27:09";"00:00:45";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"NNT";
"NRPF";"Regensbg-Prüfe";"26.02.2016";"84326";"06:29:42";"06:30:24";"00:00:42";"06:30:12";"06:31:15";"00:01:03";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NRH";"NNT";
"NNT";"Neumarkt(Oberpf)";"24.02.2016";"84326";"07:20:00";"07:20:33";"00:00:33";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NRH";"NNT";
"NNT";"Neumarkt(Oberpf)";"22.02.2016";"84326";"07:20:00";"07:21:42";"00:01:42";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NRH";"NNT";
"NNT";"Neumarkt(Oberpf)";"26.02.2016";"84326";"07:20:00";"07:19:51";"-00:00:09";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NRH";"NNT";
"NNT";"Neumarkt(Oberpf)";"23.02.2016";"84326";"07:20:00";"07:20:24";"00:00:24";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NRH";"NNT";
"NNT";"Neumarkt(Oberpf)";"25.02.2016";"84326";"07:20:00";"07:19:23";"-00:00:37";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NRH";"NNT";
"NNT";"Neumarkt(Oberpf)";"22.02.2016";"84327";"";"";"";"13:18:18";"13:18:28";"00:00:10";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NRPF";"Regensbg-Prüfe";"22.02.2016";"84327";"14:04:48";"14:04:09";"-00:00:39";"14:05:18";"14:05:21";"00:00:03";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NNT";"Neumarkt(Oberpf)";"23.02.2016";"84327";"";"";"";"13:18:18";"13:18:29";"00:00:11";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NRPF";"Regensbg-Prüfe";"23.02.2016";"84327";"14:04:48";"14:03:53";"-00:00:55";"14:05:18";"14:05:19";"00:00:01";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NNT";"Neumarkt(Oberpf)";"24.02.2016";"84327";"";"";"";"13:18:18";"13:18:45";"00:00:27";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NRPF";"Regensbg-Prüfe";"24.02.2016";"84327";"14:04:48";"14:04:22";"-00:00:26";"14:05:18";"14:05:22";"00:00:04";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NNT";"Neumarkt(Oberpf)";"25.02.2016";"84327";"";"";"";"13:18:18";"13:19:21";"00:01:03";"Gl. 000";"Gl. 000";"";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NRH";
"NRPF";"Regensbg-Prüfe";"25.02.2016";"84327";"14:04:48";"14:09:30";"00:04:42";"14:05:18";"14:10:17";"00:04:59";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NRH";
"NNT";"Neumarkt(Oberpf)";"26.02.2016";"84327";"";"";"";"13:18:18";"13:18:50";"00:00:32";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NRPF";"Regensbg-Prüfe";"26.02.2016";"84327";"14:04:48";"14:05:06";"00:00:18";"14:05:18";"14:06:00";"00:00:42";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NRH";"Regensburg Hbf";"24.02.2016";"84327";"14:10:00";"14:10:00";"00:00:00";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NRH";
"NRH";"Regensburg Hbf";"23.02.2016";"84327";"14:10:00";"14:09:37";"-00:00:23";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NRH";
"NRH";"Regensburg Hbf";"22.02.2016";"84327";"14:10:00";"14:09:48";"-00:00:12";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NRH";
"NRH";"Regensburg Hbf";"25.02.2016";"84327";"14:10:00";"14:14:24";"00:04:24";"";"";"";"Gl. 008";"Gl. 008";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NNT";"NRH";
"NRH";"Regensburg Hbf";"26.02.2016";"84327";"14:10:00";"14:10:55";"00:00:55";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NRH";
"NPL";"Plattling";"22.02.2016";"84328";"";"";"";"06:29:18";"06:29:32";"00:00:14";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NST";"Straubing";"22.02.2016";"84328";"06:44:30";"06:43:56";"-00:00:34";"06:45:30";"06:45:49";"00:00:19";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NRA";"Radldorf (Nbay)";"22.02.2016";"84328";"06:51:00";"06:50:54";"-00:00:06";"06:51:30";"06:51:19";"-00:00:11";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NOT";"Obertraubling";"22.02.2016";"84328";"07:04:06";"07:04:35";"00:00:29";"07:04:36";"07:05:21";"00:00:45";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NRH";"Regensburg Hbf";"22.02.2016";"84328";"07:10:24";"07:11:58";"00:01:34";"07:13:42";"07:14:49";"00:01:07";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"MIH";
"NPL";"Plattling";"23.02.2016";"84328";"";"";"";"06:29:18";"06:29:33";"00:00:15";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NST";"Straubing";"23.02.2016";"84328";"06:44:30";"06:43:53";"-00:00:37";"06:45:30";"06:45:36";"00:00:06";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NRA";"Radldorf (Nbay)";"23.02.2016";"84328";"06:51:00";"06:50:35";"-00:00:25";"06:51:30";"06:51:12";"-00:00:18";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NOT";"Obertraubling";"23.02.2016";"84328";"07:04:06";"07:05:27";"00:01:21";"07:04:36";"07:06:17";"00:01:41";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"MIH";
"NRH";"Regensburg Hbf";"23.02.2016";"84328";"07:10:24";"07:12:22";"00:01:58";"07:13:42";"07:15:14";"00:01:32";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"MIH";
"NPL";"Plattling";"24.02.2016";"84328";"";"";"";"06:29:18";"06:29:44";"00:00:26";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NST";"Straubing";"24.02.2016";"84328";"06:44:30";"06:44:16";"-00:00:14";"06:45:30";"06:46:08";"00:00:38";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NRA";"Radldorf (Nbay)";"24.02.2016";"84328";"06:51:00";"06:51:22";"00:00:22";"06:51:30";"06:51:48";"00:00:18";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NOT";"Obertraubling";"24.02.2016";"84328";"07:04:06";"07:06:40";"00:02:34";"07:04:36";"07:07:25";"00:02:49";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"MIH";
"NRH";"Regensburg Hbf";"24.02.2016";"84328";"07:10:24";"07:13:23";"00:02:59";"07:13:42";"07:15:18";"00:01:36";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"MIH";
"NPL";"Plattling";"25.02.2016";"84328";"";"";"";"06:29:18";"06:29:46";"00:00:28";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NST";"Straubing";"25.02.2016";"84328";"06:44:30";"06:44:23";"-00:00:07";"06:45:30";"06:46:13";"00:00:43";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NRA";"Radldorf (Nbay)";"25.02.2016";"84328";"06:51:00";"06:51:38";"00:00:38";"06:51:30";"06:51:56";"00:00:26";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NOT";"Obertraubling";"25.02.2016";"84328";"07:04:06";"07:05:35";"00:01:29";"07:04:36";"07:06:19";"00:01:43";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"MIH";
"NRH";"Regensburg Hbf";"25.02.2016";"84328";"07:10:24";"07:12:36";"00:02:12";"07:13:42";"07:14:38";"00:00:56";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NPL";"Plattling";"26.02.2016";"84328";"";"";"";"06:29:18";"06:29:22";"00:00:04";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NST";"Straubing";"26.02.2016";"84328";"06:44:30";"06:43:50";"-00:00:40";"06:45:30";"06:45:32";"00:00:02";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NRA";"Radldorf (Nbay)";"26.02.2016";"84328";"06:51:00";"06:50:22";"-00:00:38";"06:51:30";"06:51:10";"-00:00:20";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NOT";"Obertraubling";"26.02.2016";"84328";"07:04:06";"07:04:41";"00:00:35";"07:04:36";"07:05:20";"00:00:44";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"NRH";"Regensburg Hbf";"26.02.2016";"84328";"07:10:24";"07:11:45";"00:01:21";"07:13:42";"07:13:56";"00:00:14";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"MIH";
"MIH";"Ingolstadt Hbf";"25.02.2016";"84328";"08:26:12";"08:26:00";"-00:00:12";"";"";"";"Gl. 007";"Gl. 007";"Plan (bis 00:00:59)";"";"NPL";"MIH";
"MIH";"Ingolstadt Hbf";"24.02.2016";"84328";"08:26:12";"08:29:13";"00:03:01";"";"";"";"Gl. 007";"Gl. 007";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPL";"MIH";
"MIH";"Ingolstadt Hbf";"23.02.2016";"84328";"08:26:12";"08:28:29";"00:02:17";"";"";"";"Gl. 007";"Gl. 007";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPL";"MIH";
"MIH";"Ingolstadt Hbf";"22.02.2016";"84328";"08:26:12";"08:26:15";"00:00:03";"";"";"";"Gl. 007";"Gl. 007";"Plan (bis 00:00:59)";"";"NPL";"MIH";
"MIH";"Ingolstadt Hbf";"26.02.2016";"84328";"08:26:12";"08:27:26";"00:01:14";"";"";"";"Gl. 007";"Gl. 007";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPL";"MIH";
"NPL";"Plattling";"22.02.2016";"84330";"";"";"";"07:26:12";"07:26:37";"00:00:25";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NST";"Straubing";"22.02.2016";"84330";"07:39:36";"07:40:21";"00:00:45";"07:40:36";"07:42:02";"00:01:26";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NRA";"Radldorf (Nbay)";"22.02.2016";"84330";"07:45:24";"07:46:38";"00:01:14";"07:45:54";"07:46:43";"00:00:49";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NOT";"Obertraubling";"22.02.2016";"84330";"07:59:12";"07:59:43";"00:00:31";"07:59:42";"07:59:58";"00:00:16";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NPL";"Plattling";"23.02.2016";"84330";"";"";"";"07:26:12";"07:26:35";"00:00:23";"Gl. 006";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NST";"Straubing";"23.02.2016";"84330";"07:39:36";"07:40:16";"00:00:40";"07:40:36";"07:41:58";"00:01:22";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NRA";"Radldorf (Nbay)";"23.02.2016";"84330";"07:45:24";"07:46:39";"00:01:15";"07:45:54";"07:46:42";"00:00:48";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NOT";"Obertraubling";"23.02.2016";"84330";"07:59:12";"07:59:16";"00:00:04";"07:59:42";"07:59:36";"-00:00:06";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NPL";"Plattling";"24.02.2016";"84330";"";"";"";"07:26:12";"07:26:40";"00:00:28";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NST";"Straubing";"24.02.2016";"84330";"07:39:36";"07:40:52";"00:01:16";"07:40:36";"07:42:41";"00:02:05";"Gl. 003";"Gl. 003";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NRA";"Radldorf (Nbay)";"24.02.2016";"84330";"07:45:24";"07:47:35";"00:02:11";"07:45:54";"07:47:41";"00:01:47";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NOT";"Obertraubling";"24.02.2016";"84330";"07:59:12";"08:00:44";"00:01:32";"07:59:42";"08:01:07";"00:01:25";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NPL";"Plattling";"25.02.2016";"84330";"";"";"";"07:26:12";"07:26:44";"00:00:32";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NST";"Straubing";"25.02.2016";"84330";"07:39:36";"07:40:39";"00:01:03";"07:40:36";"07:42:01";"00:01:25";"Gl. 003";"Gl. 003";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NRA";"Radldorf (Nbay)";"25.02.2016";"84330";"07:45:24";"07:46:45";"00:01:21";"07:45:54";"07:46:54";"00:01:00";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NOT";"Obertraubling";"25.02.2016";"84330";"07:59:12";"08:00:34";"00:01:22";"07:59:42";"08:00:53";"00:01:11";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NPL";"Plattling";"26.02.2016";"84330";"";"";"";"07:26:12";"07:26:48";"00:00:36";"Gl. 006";"Gl. 006";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NRH";
"NST";"Straubing";"26.02.2016";"84330";"07:39:36";"07:40:35";"00:00:59";"07:40:36";"07:42:16";"00:01:40";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NRA";"Radldorf (Nbay)";"26.02.2016";"84330";"07:45:24";"07:46:58";"00:01:34";"07:45:54";"07:47:16";"00:01:22";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NOT";"Obertraubling";"26.02.2016";"84330";"07:59:12";"08:02:07";"00:02:55";"07:59:42";"08:02:30";"00:02:48";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NRH";
"NRH";"Regensburg Hbf";"24.02.2016";"84330";"08:06:48";"08:07:17";"00:00:29";"";"";"";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"";"NPL";"NRH";
"NRH";"Regensburg Hbf";"25.02.2016";"84330";"08:06:48";"08:07:31";"00:00:43";"";"";"";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"";"NPL";"NRH";
"NRH";"Regensburg Hbf";"22.02.2016";"84330";"08:06:48";"08:06:13";"-00:00:35";"";"";"";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"";"NPL";"NRH";
"NRH";"Regensburg Hbf";"26.02.2016";"84330";"08:06:48";"08:08:47";"00:01:59";"";"";"";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPL";"NRH";
"NRH";"Regensburg Hbf";"23.02.2016";"84330";"08:06:48";"08:05:46";"-00:01:02";"";"";"";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"";"NPL";"NRH";
"NST";"Straubing";"22.02.2016";"84332";"";"";"";"08:42:12";"08:42:44";"00:00:32";"Gl. 001";"Gl. 001";"";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
"NRA";"Radldorf (Nbay)";"22.02.2016";"84332";"08:47:42";"08:48:14";"00:00:32";"08:48:12";"08:48:21";"00:00:09";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
"NOT";"Obertraubling";"22.02.2016";"84332";"09:00:06";"09:00:59";"00:00:53";"09:00:36";"09:01:23";"00:00:47";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
"NST";"Straubing";"23.02.2016";"84332";"";"";"";"08:42:12";"08:42:47";"00:00:35";"Gl. 001";"Gl. 001";"";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
"NRA";"Radldorf (Nbay)";"23.02.2016";"84332";"08:47:42";"08:48:28";"00:00:46";"08:48:12";"08:48:44";"00:00:32";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
"NOT";"Obertraubling";"23.02.2016";"84332";"09:00:06";"09:01:03";"00:00:57";"09:00:36";"09:02:30";"00:01:54";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NST";"NRH";
"NST";"Straubing";"24.02.2016";"84332";"";"";"";"08:42:12";"08:42:37";"00:00:25";"Gl. 001";"Gl. 001";"";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
"NRA";"Radldorf (Nbay)";"24.02.2016";"84332";"08:47:42";"08:48:49";"00:01:07";"08:48:12";"08:49:00";"00:00:48";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
"NOT";"Obertraubling";"24.02.2016";"84332";"09:00:06";"09:01:47";"00:01:41";"09:00:36";"09:02:14";"00:01:38";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NST";"NRH";
"NST";"Straubing";"25.02.2016";"84332";"";"";"";"08:42:12";"08:42:37";"00:00:25";"Gl. 001";"Gl. 001";"";"Plan (-00:00:59 bis 00:00:59)";"NST";"NRH";
