"id_messpunkt";"int4";"date_part";"date_part"
46357;1;1;16
46357;9;1;16
46357;8;1;16
34143;2;1;16
34143;2;1;16
36377;2;1;16
36377;2;1;16
34143;2;1;16
34143;1;1;16
46357;2;1;16
46357;2;1;16
36377;2;1;16
